KS4_GPA5_Qtg.PV,KS4_GPA5_TC_T1.PV,KS4_GPA5_Nst.PV,KS4_GPA5_Nvd.PV,KS4_GPA5_Nnd.PV,KS4_GPA5_T4.PV,KS4_GPA5_Pk.PV
50.07498225460476,50.66691994667053,499.587353515625,1213.10224609375,916.17197265625,119.2984130859375,51.26849765777588
50.074949224005806,50.7176646232605,499.93251953125,1214.01708984375,916.8541015625,119.4181518554688,51.27526140213013
50.07496556962755,50.7176646232605,499.4609375,1213.6140625,916.084765625,119.3842468261719,51.26743469238281
50.07509101331923,50.72781324386597,500.020556640625,1214.18857421875,916.96201171875,119.4586853027344,51.26956043243408
50.074971037021214,50.72781324386597,499.33447265625,1214.03955078125,916.6947265625,119.4403381347656,51.26654357910156
50.075080964626736,50.73796181678772,500.289453125,1214.45146484375,917.187890625,119.4846618652344,51.26656503677368
50.07520917029487,50.7176646232605,501.322509765625,1214.39443359375,917.4837890625,119.4615661621094,51.27787036895752
50.07523174686008,50.72781324386597,500.372412109375,1214.8298828125,917.48623046875,119.5119262695313,51.27456474304199
50.07513142489963,50.75825986862183,499.878466796875,1214.69130859375,916.981640625,119.5078369140625,51.2701192855835
50.075295031941735,50.76840844154358,500.353173828125,1215.4818359375,917.95625,119.6168029785156,51.26298999786377
50.07516655761719,50.77855706214905,499.9201171875,1215.1103515625,917.7203125,119.6228271484375,51.28028593063354
50.07487738905165,50.75825986862183,499.0537109375,1214.417578125,916.480859375,119.4796020507813,51.26849756240845
50.07519274454753,50.75825986862183,500.2103515625,1215.2107421875,917.55986328125,119.55372314453128,51.26731662750244
50.07529017727322,50.76840844154358,501.294384765625,1215.58916015625,918.01845703125,119.58479614257809,51.26480398178101
50.07494596713596,50.748110389709474,500.29453125,1214.56103515625,916.75341796875,119.42546997070308,51.26664018630981
50.075141845940486,50.73796181678772,500.357958984375,1214.496484375,917.2060546875,119.49895629882808,51.26927061080933
50.07492764665392,50.75825986862183,499.5302734375,1214.1298828125,916.22021484375,119.4283264160156,51.26443929672241
50.07522448842367,50.73796181678772,500.570263671875,1215.0126953125,917.590234375,119.5322265625,51.27323217391968
50.07512415232341,50.748110389709474,499.449853515625,1215.10693359375,917.49951171875,119.5372802734375,51.2687873840332
50.07493244004991,50.72781324386597,500.440185546875,1213.994921875,916.57265625,119.4318115234375,51.27187938690186
50.07491151784261,50.748110389709474,500.446875,1214.7783203125,917.6005859375,119.5189208984375,51.27062339782715
50.07499273691813,50.79885511398315,499.805078125,1215.11259765625,917.39755859375,119.5737121582031,51.27439184188843
50.074885863511824,50.72781324386597,499.266845703125,1214.3572265625,916.91494140625,119.4099426269531,51.26820774078369
50.07500070705838,50.76840844154358,500.70478515625,1215.45478515625,917.60107421875,119.5752990722656,51.26907730102539
50.07499531979031,50.77855706214905,499.822998046875,1215.135546875,917.57587890625,119.56072387695308,51.27062339782715
50.075026201137966,50.76840844154358,500.790283203125,1214.8591796875,917.0076171875,119.5138610839844,51.27149295806885
50.0749411360338,50.75825986862183,499.991064453125,1214.382421875,916.5728515625,119.50810546875,51.26956052780151
50.07500467563205,50.75825986862183,499.542626953125,1214.8416015625,917.16953125,119.5489868164063,51.26724147796631
50.07501757113987,50.79885511398315,500.68916015625,1215.7529296875,917.64267578125,119.6408508300781,51.27091331481934
50.07500830485026,50.77855706214905,499.624609375,1215.19521484375,917.176953125,119.5613647460938,51.2675313949585
50.074982659946016,50.77855706214905,499.695458984375,1214.93935546875,916.91455078125,119.5173400878906,51.26625356674194
50.074907356024845,50.77855706214905,498.96806640625,1214.8708984375,916.88828125,119.5461730957031,51.2627965927124
50.07508457499186,50.7887056350708,500.772998046875,1215.26083984375,917.4814453125,119.6487854003906,51.26530895233154
50.07539649451362,50.76840844154358,500.455126953125,1215.21123046875,917.7755859375,119.61774291992192,51.26451406478882
50.075213850572375,50.7887056350708,499.775927734375,1214.76005859375,917.17724609375,119.5477172851563,51.27274913787842
50.07526298641629,50.7887056350708,499.56630859375,1215.61669921875,917.66884765625,119.60602416992192,51.26743469238281
50.07507988528781,50.82930088043213,499.8861328125,1216.05537109375,918.191796875,119.7228942871094,51.27429513931274
50.0748421762085,50.79885511398315,499.765087890625,1215.01162109375,917.0953125,119.6208923339844,51.2713963508606
50.07458765960693,50.7887056350708,499.93447265625,1214.74990234375,916.53056640625,119.60631713867193,51.27429504394531
50.07487603634304,50.79885511398315,499.606005859375,1214.959765625,917.0173828125,119.6056823730469,51.27313566207886
50.07495695376926,50.77855706214905,499.882470703125,1214.64453125,916.67001953125,119.59869995117192,51.27120313644409
50.075894611782495,50.81915225982666,500.9283203125,1216.005859375,918.18017578125,119.7643859863281,51.27052669525146
50.07507344696045,50.83945035934448,499.97578125,1215.63017578125,917.49892578125,119.72005004882809,51.26308650970459
50.074985360649954,50.84959888458252,500.77333984375,1216.273046875,917.539453125,119.776416015625,51.27060241699219
50.0749574580892,50.900342750549314,500.140966796875,1216.62841796875,918.34453125,119.8476928710938,51.26424598693848
50.074964787224665,50.91049127578735,499.69931640625,1217.1974609375,918.52451171875,119.9133056640625,51.26550216674805
50.07518267700196,50.900342750549314,500.097509765625,1217.23994140625,918.6689453125,119.9351684570313,51.27535800933838
50.07486547861735,50.83945035934448,499.403369140625,1215.4576171875,916.95029296875,119.6982116699219,51.2629677772522
50.07526399034288,50.900342750549314,500.010546875,1217.21884765625,918.94169921875,119.9272277832031,51.27216930389404
50.07524722524007,50.93078937530517,500.114306640625,1217.41572265625,919.10673828125,119.984228515625,51.26501903533936
50.0753534576416,50.940937995910645,499.775830078125,1217.98486328125,919.37255859375,120.0460327148438,51.27043008804321
50.075318126966685,50.96123600006104,499.449853515625,1218.25146484375,919.392578125,120.1274597167969,51.26316118240356
50.07509715471056,50.95108652114868,499.629248046875,1217.24033203125,918.32841796875,120.05743408203128,51.267724609375
50.07550728464762,50.971384620666505,500.428515625,1218.872265625,920.24560546875,120.2158020019531,51.27023677825928
50.07533613165961,50.9206407546997,500.10625,1217.92548828125,919.7794921875,120.0143737792969,51.26588869094849
50.07538402791341,50.91049127578735,499.6306640625,1217.4767578125,919.1978515625,119.9706481933594,51.27332897186279
50.07536442070855,50.9206407546997,500.95927734375,1218.19228515625,919.5923828125,120.05046997070308,51.26731653213501
50.075349234551325,50.86989603042603,500.940576171875,1217.7767578125,919.160546875,119.9760131835938,51.2715895652771
50.07494890821669,50.900342750549314,499.75224609375,1217.13505859375,918.53349609375,119.959228515625,51.27419853210449
50.075042626885306,50.88004550933838,499.39453125,1216.36259765625,917.532421875,119.78816528320309,51.26009101867676
50.074985926242405,50.83945035934448,499.88828125,1215.40703125,916.60185546875,119.69440307617192,51.2675313949585
50.07473648583306,50.84959888458252,499.827392578125,1216.0478515625,917.4064453125,119.727978515625,51.26975364685059
50.07488199391683,50.81915225982666,498.85283203125,1215.95673828125,917.59404296875,119.72100830078128,51.27224540710449
50.075174226108125,50.81915225982666,499.410986328125,1215.98076171875,918.003515625,119.7064453125,51.26869077682495
50.07542306793213,50.82930088043213,499.877197265625,1216.13642578125,918.0712890625,119.7197570800781,51.27535791397095
50.07519890007867,50.81915225982666,499.794580078125,1216.1697265625,917.973828125,119.76570434570309,51.26917390823364
50.07531270670573,50.82930088043213,499.791455078125,1216.13408203125,918.59384765625,119.80499877929692,51.27690410614014
50.07530920945909,50.82930088043213,499.733935546875,1216.4578125,918.362890625,119.7942321777344,51.26973266601563
50.07533378916423,50.80900363922119,499.375146484375,1215.8740234375,917.9958984375,119.7153564453125,51.26992607116699
50.07530552368164,50.80900363922119,499.134326171875,1215.73798828125,917.86240234375,119.69345703125,51.27468166351318
50.07540957855225,50.77855706214905,499.889697265625,1215.74453125,918.00126953125,119.6997985839844,51.2694637298584
50.07542393046061,50.79885511398315,500.18583984375,1215.91533203125,918.0228515625,119.7641052246094,51.27004356384277
50.07536860609267,50.82930088043213,500.216748046875,1216.342578125,918.22119140625,119.71533203125,51.27535800933838
50.07543366807726,50.80900363922119,499.948046875,1216.0763671875,918.359375,119.7001220703125,51.27052669525146
50.07539075846354,50.80900363922119,500.129541015625,1216.11396484375,918.29521484375,119.7153381347656,51.27922306060791
50.07544539940728,50.7887056350708,499.372998046875,1215.39130859375,917.78515625,119.6158203125,51.27806348800659
50.07536004679362,50.77855706214905,500.2072265625,1215.40908203125,918.0646484375,119.61994018554692,51.27323217391968
50.07541164296468,50.76840844154358,500.006201171875,1215.54697265625,917.937109375,119.616162109375,51.27197618484497
50.075280892130536,50.7887056350708,500.026806640625,1215.3962890625,917.69658203125,119.5987548828125,51.27313566207886
50.07548753133138,50.79885511398315,500.388232421875,1215.9767578125,918.5265625,119.6921875,51.27069911956787
50.07544720458984,50.80900363922119,501.111865234375,1215.9771484375,917.76044921875,119.7181518554688,51.27284574508667
50.07553049750434,50.7887056350708,500.364208984375,1215.687109375,917.98984375,119.63836059570308,51.27062339782715
50.07554063574897,50.79885511398315,499.5943359375,1216.1865234375,918.42587890625,119.71692504882807,51.26936721801758
50.07554604658339,50.81915225982666,499.691162109375,1216.66806640625,918.738671875,119.77800903320308,51.279512882232666
50.07544797756619,50.82930088043213,499.8376953125,1216.10654296875,917.81083984375,119.7406616210938,51.27205200195313
50.0756587785848,50.82930088043213,500.1685546875,1216.38837890625,918.591015625,119.8233276367188,51.26898069381714
50.07553594604492,50.80900363922119,500.05390625,1216.578515625,918.62900390625,119.7735900878906,51.27796697616577
50.07545741353353,50.7887056350708,499.742236328125,1215.67392578125,918.132421875,119.7374938964844,51.27796697616577
50.075473575337725,50.81915225982666,500.377685546875,1216.317578125,918.52060546875,119.8280822753906,51.26946382522583
50.0754359540134,50.83945035934448,500.048291015625,1216.47353515625,918.3998046875,119.8046630859375,51.27516479492188
50.07546204196506,50.79885511398315,499.876025390625,1216.18232421875,918.3517578125,119.7466735839844,51.26683349609375
50.07547433888753,50.82930088043213,500.273291015625,1216.69384765625,918.95693359375,119.8727416992188,51.27265243530273
50.07553820841471,50.81915225982666,499.98388671875,1216.86328125,919.27041015625,119.81608276367191,51.27040920257568
50.07556797271729,50.82930088043213,499.88203125,1216.820703125,918.9513671875,119.8030883789063,51.26927061080933
50.07560135209825,50.82930088043213,500.1810546875,1217.0474609375,919.09365234375,119.8891967773438,51.27352209091187
50.07549285732693,50.84959888458252,499.87099609375,1216.97783203125,918.9697265625,119.916455078125,51.27475805282593
50.075488436279294,50.88004550933838,499.94140625,1217.01904296875,918.72763671875,119.9155151367188,51.26915283203125
50.07556823194716,50.81915225982666,499.871875,1216.52900390625,918.840625,119.88318481445307,51.27603435516357
50.07546191470676,50.83945035934448,499.41357421875,1216.399609375,918.62890625,119.8046325683594,51.27487487792969
50.07559122799344,50.84959888458252,500.48671875,1217.15791015625,919.5208984375,119.9133056640625,51.27466135025024
50.07560364746094,50.81915225982666,499.75380859375,1216.92216796875,919.22578125,119.84327392578128,51.27129964828491
50.07546570417616,50.82930088043213,499.21923828125,1216.5802734375,918.89775390625,119.8537231445313,51.27555131912231
50.07580488996717,50.86989603042603,500.15673828125,1217.70400390625,919.81904296875,119.94596557617191,51.27398490905762
50.075804149983725,50.85974750518799,500.419189453125,1217.64912109375,919.81630859375,119.92345581054693,51.2679931640625
50.07566718234592,50.84959888458252,500.02734375,1217.4984375,919.5958984375,119.86708984375,51.27388830184937
50.07554343071832,50.91049127578735,500.60458984375,1218.22177734375,920.1408203125,120.01531372070308,51.26849756240845
50.07556559251574,50.9206407546997,500.383349609375,1217.83740234375,919.7017578125,120.03590087890628,51.27825689315796
50.07554710706923,50.85974750518799,499.96083984375,1217.44931640625,919.5818359375,119.92058715820308,51.27632427215576
50.07556206698948,50.88004550933838,499.92158203125,1217.56806640625,919.7892578125,119.93229370117191,51.26975364685059
50.07544008283827,50.84959888458252,499.351171875,1217.06806640625,919.37529296875,119.8581604003906,51.27050590515137
50.07546260755751,50.81915225982666,500.056982421875,1216.82392578125,918.9306640625,119.806201171875,51.27294225692749
50.07551140404596,50.82930088043213,499.934228515625,1216.25517578125,918.5466796875,119.76380004882807,51.28009271621704
50.07532141682943,50.81915225982666,499.148828125,1216.49462890625,918.4255859375,119.77551879882807,51.27729053497314
50.074954069247774,50.84959888458252,500.411865234375,1215.47724609375,916.57333984375,119.6937927246094,51.2679178237915
50.07434190026177,50.83945035934448,499.831396484375,1213.66533203125,914.6095703125,119.4935974121094,51.25477666854858
50.07391852603489,50.86989603042603,500.3142578125,1212.94150390625,912.67822265625,119.3541931152344,51.25294075012207
50.07351564982096,50.83945035934448,500.070654296875,1211.65458984375,911.27216796875,119.2296875,51.24975214004517
50.07356853742812,50.84959888458252,499.30791015625,1211.37939453125,910.70615234375,119.1276672363281,51.24086256027222
50.07344940951877,50.83945035934448,500.160009765625,1210.939453125,910.3806640625,119.14951171875,51.24946222305298
50.07331335625543,50.86989603042603,500.80048828125,1211.28408203125,910.211328125,119.1070678710938,51.242891788482666
50.07337075917562,50.89019412994385,499.796435546875,1211.7421875,910.66103515625,119.3155029296875,51.24579048156738
50.07433183742947,50.900342750549314,498.512451171875,1214.00390625,914.48447265625,119.5961975097656,51.25525979995728
50.07496795454237,50.900342750549314,499.984228515625,1216.27958984375,917.64755859375,119.9303955078125,51.26637182235718
50.07526003590902,50.95108652114868,499.785791015625,1217.7896484375,919.11845703125,120.1388671875,51.27255582809448
50.07526644124349,50.91049127578735,499.764013671875,1217.24970703125,918.99375,120.0808471679688,51.27593774795532
50.07573877692329,50.940937995910645,499.90263671875,1219.00048828125,921.26728515625,120.2465698242188,51.28096227645874
50.07581606041802,50.91049127578735,500.485498046875,1218.16806640625,920.39521484375,120.1619750976563,51.26982927322388
50.07580661502414,50.9206407546997,499.23095703125,1218.36513671875,920.10283203125,120.13092041015628,51.27129983901978
50.07570400712755,50.9206407546997,499.488818359375,1218.4841796875,920.1861328125,120.1565673828125,51.27845010757446
50.07583856628418,50.91049127578735,499.756494140625,1217.9259765625,920.04248046875,120.1305847167969,51.2777735710144
50.07584304389106,50.89019412994385,499.852099609375,1217.5611328125,920.01201171875,120.0548767089844,51.26956052780151
50.07593075785319,50.88004550933838,501.13662109375,1218.04697265625,920.72373046875,120.0609008789063,51.2745849609375
50.07567390346951,50.84959888458252,499.658642578125,1217.25029296875,919.0982421875,119.9332763671875,51.28038263320923
50.07580172736274,50.900342750549314,499.89755859375,1217.8626953125,920.1427734375,120.0260803222656,51.27381200790405
50.07578296854655,50.86989603042603,499.86884765625,1217.89072265625,920.34013671875,120.0102355957031,51.2765175819397
50.07591993618436,50.88004550933838,500.637109375,1218.00224609375,920.0794921875,120.0656921386719,51.27748374938965
50.075616024509,50.84959888458252,499.488916015625,1216.57890625,918.65634765625,119.9351989746094,51.27311515808105
50.07589812788222,50.84959888458252,499.646337890625,1217.28193359375,919.87451171875,119.92316284179692,51.27526140213013
50.07581560794407,50.85974750518799,500.13935546875,1217.46171875,919.5681640625,119.9535766601563,51.27400522232056
50.07576102827285,50.81915225982666,500.28466796875,1217.2216796875,919.21845703125,119.92315673828128,51.27622766494751
50.07566836537679,50.85974750518799,499.217138671875,1217.35693359375,919.4314453125,119.9288635253906,51.280672550201416
50.075529300333656,50.84959888458252,499.78662109375,1216.983984375,919.15625,119.9092224121094,51.27806348800659
50.07562874091254,50.82930088043213,500.360693359375,1217.0166015625,919.698046875,119.9811096191406,51.28231506347656
50.075662841423885,50.86989603042603,500.959228515625,1217.34755859375,919.6701171875,119.9674926757813,51.27516479492188
50.07562874091254,50.84959888458252,499.8900390625,1217.2359375,919.73671875,119.9234313964844,51.27729053497314
50.07557789886474,50.81915225982666,499.51728515625,1216.88583984375,918.93125,119.8768615722656,51.27282524108887
50.07571434804281,50.84959888458252,499.61064453125,1216.99599609375,919.4748046875,119.9484497070313,51.27437143325806
50.07567590660943,50.84959888458252,500.07880859375,1217.38603515625,919.49287109375,119.99786376953128,51.27593774795532
50.0756584439426,50.88004550933838,500.501416015625,1217.5869140625,919.53388671875,119.9234375,51.26975364685059
50.07551959099664,50.85974750518799,500.371240234375,1217.05029296875,919.03701171875,119.8245849609375,51.27091331481934
50.07569983116998,50.82930088043213,500.164404296875,1216.955859375,919.36845703125,119.83440551757808,51.27429504394531
50.07565821299235,50.85974750518799,500.174169921875,1217.1861328125,919.36005859375,119.8803466796875,51.26760654449463
50.07556472998725,50.83945035934448,499.383740234375,1216.98828125,919.130859375,119.85973510742193,51.27960948944092
50.075674365370006,50.900342750549314,500.842333984375,1217.3693359375,919.522265625,119.9978515625,51.27323217391968
50.07561482733833,50.83945035934448,499.9822265625,1216.804296875,918.99013671875,119.88697509765628,51.27642078399658
50.07583539896647,50.84959888458252,500.2447265625,1217.4404296875,920.02724609375,119.9874267578125,51.2726526260376
50.07572204481337,50.89019412994385,499.745751953125,1217.72548828125,920.03330078125,120.0168701171875,51.2703125
50.07541314649794,50.82930088043213,500.213134765625,1216.3013671875,918.06181640625,119.837255859375,51.26985034942627
50.07574414533827,50.85974750518799,500.942236328125,1217.33212890625,919.30185546875,119.9104370117188,51.27729053497314
50.075562198961045,50.84959888458252,499.459912109375,1216.55927734375,918.54111328125,119.8825439453125,51.28405437469482
50.07562867021349,50.85974750518799,500.689111328125,1217.3162109375,919.1236328125,119.9427734375,51.27274913787842
50.075545094502765,50.93078937530517,499.57763671875,1217.9333984375,919.63076171875,120.0662841796875,51.27050590515137
50.07574580440945,50.9206407546997,500.066748046875,1218.07705078125,919.74189453125,120.1467834472656,51.26965713500977
50.07581823323568,50.86989603042603,500.9587890625,1217.6205078125,919.6365234375,120.0333618164063,51.27332887649536
50.07581135186089,50.91049127578735,500.104443359375,1218.486328125,920.015234375,120.0846862792969,51.27187938690186
50.0755728273858,50.93078937530517,498.44736328125,1217.89501953125,919.10673828125,120.0736328125,51.27835340499878
50.07593904378256,50.9206407546997,499.511767578125,1218.28828125,920.4294921875,120.1664184570313,51.28260488510132
50.07579404001872,50.93078937530517,500.77958984375,1218.0439453125,919.5041015625,120.1312377929688,51.26808977127075
50.07588453481039,50.95108652114868,500.215771484375,1218.7591796875,920.70458984375,120.2440002441406,51.27543449401855
50.07574476277669,50.9206407546997,500.1111328125,1218.19892578125,920.28828125,120.13538208007807,51.27931976318359
50.07578469360352,50.93078937530517,500.344287109375,1218.55927734375,920.43525390625,120.2078979492188,51.27284574508667
50.07574824588352,50.971384620666505,500.390576171875,1219.128125,920.894140625,120.30419921875,51.27989940643311
50.07569421295166,50.95108652114868,500.64140625,1218.71279296875,920.33076171875,120.1943054199219,51.274391746521
50.075792366807725,50.96123600006104,500.044580078125,1219.33974609375,920.4939453125,120.22247924804692,51.27294235229492
50.07565555470784,50.971384620666505,500.224169921875,1219.4080078125,920.84423828125,120.2988464355469,51.27081651687622
50.07572344465468,50.940937995910645,501.2478515625,1218.5982421875,920.01494140625,120.1774841308594,51.27014026641846
50.07561679748535,50.96123600006104,499.71650390625,1218.63818359375,920.27470703125,120.2196411132813,51.27156896591187
50.07553138359918,50.940937995910645,500.1060546875,1218.540625,919.8896484375,120.18225708007807,51.27989940643311
50.075581759033206,50.95108652114868,499.424462890625,1218.51943359375,920.37841796875,120.1929931640625,51.27980279922485
50.0757687580363,50.93078937530517,499.36494140625,1218.57080078125,920.30625,120.1676879882813,51.28057584762573
50.07575492930094,51.00183124542236,500.1796875,1219.38935546875,920.41865234375,120.2753967285156,51.2703125
50.07570476596408,50.99168176651001,499.554736328125,1219.14638671875,920.842578125,120.3064514160156,51.27274913787842
50.07559818478055,51.02212839126587,499.627734375,1219.708203125,920.53505859375,120.33717041015628,51.27255582809448
50.07577120422364,51.00183124542236,499.586962890625,1219.4841796875,920.98818359375,120.3339782714844,51.26801443099976
50.07573735822889,51.032277011871344,499.21123046875,1219.9384765625,921.456640625,120.44293823242192,51.26801443099976
50.075615680440265,50.96123600006104,499.64736328125,1218.68974609375,920.12080078125,120.2560485839844,51.27487487792969
50.075820179816354,50.98153314590454,500.39033203125,1219.53623046875,920.83974609375,120.2848937988281,51.27342557907104
50.075738371582034,50.96123600006104,499.53798828125,1219.1859375,920.8091796875,120.23421020507809,51.27729053497314
50.07589751987033,50.971384620666505,499.963916015625,1219.4078125,920.94013671875,120.2779357910156,51.2773871421814
50.07584796454535,51.00183124542236,500.093017578125,1219.44833984375,920.94970703125,120.3074035644531,51.27156887054443
50.07545648030599,50.98153314590454,499.741943359375,1218.5970703125,919.5333984375,120.148046875,51.27960948944092
50.07556014397515,50.96123600006104,500.520263671875,1218.759375,920.56953125,120.2262817382813,51.27497148513794
50.07569057430691,50.96123600006104,500.034814453125,1218.6908203125,920.54501953125,120.1869873046875,51.27205200195313
50.07576752787272,50.971384620666505,500.037353515625,1219.17060546875,921.0240234375,120.28455200195307,51.27294235229492
50.07570354051378,50.99168176651001,500.81640625,1219.13916015625,921.02705078125,120.2921936035156,51.27477836608887
50.07585978071425,51.02212839126587,501.121142578125,1220.21328125,921.409765625,120.36630859375,51.27274913787842
50.07579440294054,51.01197986602783,500.884130859375,1219.52861328125,920.858984375,120.32255859375,51.27816019058228
50.07583218451606,51.00183124542236,499.479345703125,1219.415234375,921.034375,120.2905578613281,51.27400522232056
50.07554471744113,50.9206407546997,500.2138671875,1217.93916015625,919.57314453125,120.0862365722656,51.27178287506104
50.07563791293674,50.96123600006104,499.861669921875,1218.613671875,920.2404296875,120.2047302246094,51.26840085983276
50.0757140463935,50.971384620666505,499.6740234375,1219.01962890625,920.35302734375,120.2658935546875,51.27187948226929
50.07562708655463,50.9206407546997,499.995654296875,1218.334375,920.01435546875,120.1414001464844,51.27410192489624
50.07554009843614,50.940937995910645,500.674365234375,1218.02119140625,919.58603515625,120.0774108886719,51.27216930389404
50.07569929857042,50.93078937530517,499.666943359375,1218.36689453125,920.02333984375,120.1990600585938,51.26915283203125
50.075691912875705,50.98153314590454,499.43544921875,1218.88798828125,920.391015625,120.252294921875,51.2703125
50.07571730797662,50.95108652114868,500.24677734375,1218.77099609375,920.34228515625,120.2006713867188,51.27361869812012
50.07561541178386,50.95108652114868,501.100634765625,1218.4783203125,919.82685546875,120.1138671875,51.26917390823364
50.07568900950114,50.98153314590454,499.850390625,1218.6693359375,920.13525390625,120.23103637695309,51.2696361541748
50.07557250217014,50.98153314590454,500.00537109375,1218.83212890625,920.0205078125,120.1705139160156,51.27178287506104
50.0756053253852,50.96123600006104,500.601611328125,1218.47705078125,919.793359375,120.15852661132809,51.27100992202759
50.07565971652561,50.940937995910645,500.694140625,1218.26494140625,919.910546875,120.1322265625,51.27361869812012
50.07576238569472,50.93078937530517,500.357421875,1218.483984375,920.13095703125,120.10783081054691,51.27487487792969
50.075558093702526,50.95108652114868,499.92421875,1217.84541015625,919.7154296875,120.0492431640625,51.27081651687622
50.075627138400606,50.96123600006104,499.999755859375,1218.375390625,919.95029296875,120.1097045898438,51.27446813583374
50.07566633395725,50.98153314590454,499.71689453125,1218.96318359375,920.2556640625,120.2275451660156,51.27100992202759
50.07575031500922,51.00183124542236,500.197509765625,1219.4482421875,920.680859375,120.26873168945308,51.27081661224365
50.07525956458198,50.96123600006104,499.31943359375,1217.70751953125,918.66494140625,120.0859741210938,51.27294235229492
50.07553039381239,50.98153314590454,499.591064453125,1218.7111328125,919.56328125,120.1242980957031,51.27294235229492
50.07571689792209,51.00183124542236,500.523779296875,1219.059375,920.4208984375,120.2063537597656,51.2713963508606
50.07570434176975,50.971384620666505,500.659716796875,1218.7505859375,920.31435546875,120.1300170898438,51.27342557907104
50.075644558648,50.940937995910645,500.529248046875,1218.2064453125,919.94091796875,120.0970458984375,51.27729053497314
50.0755827299669,50.96123600006104,500.33701171875,1218.5587890625,920.2306640625,120.13756713867193,51.27891368865967
50.0757052891371,50.96123600006104,499.141845703125,1218.33984375,920.01865234375,120.17685546875,51.26731662750244
50.075510824313696,50.96123600006104,500.022314453125,1218.23154296875,919.33349609375,120.1378967285156,51.2758412361145
50.075479089864096,50.96123600006104,500.753369140625,1218.41376953125,919.8021484375,120.1556396484375,51.26985034942627
50.0756348775906,50.9206407546997,499.898095703125,1218.00908203125,919.7111328125,120.0435424804688,51.2679931640625
50.07553728461372,50.91049127578735,500.052099609375,1217.5978515625,919.4515625,120.0203735351563,51.26741333007813
50.07556169935438,50.93078937530517,499.45927734375,1218.04521484375,919.61630859375,120.0599670410156,51.27166557312012
